global_trial_id,study,source_run,source_row,word,word_author,word_set,status,reality,category,condition,frame_id,frame_name,speech_act,person,model,model_family,model_tier,prev_pass1_code,prev_adjudicated_code,prev_in_master_600,v4_code,feat_n_words,feat_n_chars,feat_has_fiction_flag,feat_has_non_recog,feat_has_offer,feat_has_honesty,feat_has_substitute,feat_has_speculation,feat_has_desc_signal,feat_has_naturalist_demo,feat_bullets,feat_headers,feat_blockquote,feat_bracketed_placeholder
chess2_gpt_on_claude_words::00247::2d5958b90f2b,Bestiary Chess,chess2_gpt_on_claude_words,247,plindle,claude,claude_authored,type,type of,object,type_of_object,,,,,gpt-5.4,GPT,main,,,,HYBRID,132,805,1,1,1,0,0,0,1,1,9,0,1,0
chess2_gpt_on_claude_words::00248::fa30cea1fd22,Bestiary Chess,chess2_gpt_on_claude_words,248,snavellith,claude,claude_authored,type,type of,idea,type_of_idea,,,,,gpt-5.4-nano,GPT,nano,,,,DESCRIBE,138,844,0,0,1,0,0,0,0,0,3,0,0,0
chess2_gpt_on_claude_words::00249::027a0d5cf480,Bestiary Chess,chess2_gpt_on_claude_words,249,frumberlick,claude,claude_authored,neutral,,,neutral,,,,,gpt-5.4,GPT,main,,,,DEFLECT,102,610,1,1,1,0,0,0,0,0,5,0,0,0
chess2_gpt_on_claude_words::00250::39d7793799a6,Bestiary Chess,chess2_gpt_on_claude_words,250,plindle,claude,claude_authored,type,type of,object,type_of_object,,,,,gpt-5.4,GPT,main,,,,HYBRID,93,612,1,1,1,0,0,0,1,0,4,0,0,0
chess2_gpt_on_claude_words::00251::33515924842c,Bestiary Chess,chess2_gpt_on_claude_words,251,kreddlemot,claude,claude_authored,type,type of,object,type_of_object,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,157,912,1,0,1,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00252::0e58c6dad411,Bestiary Chess,chess2_gpt_on_claude_words,252,vurnplick,claude,claude_authored,type,type of,idea,type_of_idea,,,,,gpt-5.4-mini,GPT,mini,DESCRIBE,DESCRIBE,1,DESCRIBE,109,679,0,0,1,0,0,0,0,0,7,0,0,0
chess2_gpt_on_claude_words::00253::0fc88652e9e1,Bestiary Chess,chess2_gpt_on_claude_words,253,quasplint,claude,claude_authored,imaginary,imaginary,idea,imaginary_idea,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,231,1414,1,0,1,0,0,0,0,1,6,3,1,0
chess2_gpt_on_claude_words::00254::18915109fe60,Bestiary Chess,chess2_gpt_on_claude_words,254,spofflund,claude,claude_authored,real,real,animal,real_animal,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,91,525,1,1,0,0,0,0,1,0,3,0,0,0
chess2_gpt_on_claude_words::00255::91b64e9ecfa1,Bestiary Chess,chess2_gpt_on_claude_words,255,phlinder,claude,claude_authored,type,type of,idea,type_of_idea,,,,,gpt-5.4,GPT,main,,,,DESCRIBE,154,956,0,0,1,0,0,0,1,1,8,0,1,0
chess2_gpt_on_claude_words::00256::35984c609e5c,Bestiary Chess,chess2_gpt_on_claude_words,256,crumthorpe,claude,claude_authored,type,type of,animal,type_of_animal,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,169,979,1,0,1,0,0,0,1,1,3,0,0,0
chess2_gpt_on_claude_words::00257::1347756f9250,Bestiary Chess,chess2_gpt_on_claude_words,257,skettrop,claude,claude_authored,neutral,,,neutral,,,,,gpt-5.4-nano,GPT,nano,,,,SUBSTITUTE,180,1009,1,1,1,0,1,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00258::74b1c02ca23b,Bestiary Chess,chess2_gpt_on_claude_words,258,phlinder,claude,claude_authored,neutral,,,neutral,,,,,gpt-5.4-mini,GPT,mini,,,,DEFLECT,108,632,1,1,1,0,0,0,0,1,3,0,1,0
chess2_gpt_on_claude_words::00259::5a789b36dd59,Bestiary Chess,chess2_gpt_on_claude_words,259,gribbock,claude,claude_authored,real,real,object,real_object,,,,,gpt-5.4,GPT,main,,,,HYBRID,57,339,1,0,0,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00260::87cad950a2b4,Bestiary Chess,chess2_gpt_on_claude_words,260,drempwick,claude,claude_authored,type,type of,idea,type_of_idea,,,,,gpt-5.4-mini,GPT,mini,,,,DESCRIBE,154,983,0,0,1,0,0,0,1,0,8,0,0,0
chess2_gpt_on_claude_words::00261::0856f3795b09,Bestiary Chess,chess2_gpt_on_claude_words,261,whamberish,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4-mini,GPT,mini,,,,DESCRIBE,182,1023,0,0,1,0,0,0,1,0,8,0,0,0
chess2_gpt_on_claude_words::00262::9be4baadd918,Bestiary Chess,chess2_gpt_on_claude_words,262,throndle,claude,claude_authored,neutral,,,neutral,,,,,gpt-5.4-nano,GPT,nano,,,,SUBSTITUTE,91,630,0,0,0,0,1,0,0,0,3,0,0,0
chess2_gpt_on_claude_words::00263::6bfcf3a410f1,Bestiary Chess,chess2_gpt_on_claude_words,263,glemspoke,claude,claude_authored,type,type of,idea,type_of_idea,,,,,gpt-5.4-mini,GPT,mini,,,,DESCRIBE,155,929,0,0,1,0,0,0,1,0,5,0,0,0
chess2_gpt_on_claude_words::00264::96e6f30aafcf,Bestiary Chess,chess2_gpt_on_claude_words,264,mibblewax,claude,claude_authored,imaginary,imaginary,idea,imaginary_idea,,,,,gpt-5.4,GPT,main,,,,HYBRID,250,1493,1,0,0,0,0,0,1,0,9,0,0,0
chess2_gpt_on_claude_words::00265::c335f0237ae3,Bestiary Chess,chess2_gpt_on_claude_words,265,ningletraft,claude,claude_authored,imaginary,imaginary,idea,imaginary_idea,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,132,783,1,0,0,0,0,0,1,0,3,0,0,0
chess2_gpt_on_claude_words::00266::f92ccc0282d5,Bestiary Chess,chess2_gpt_on_claude_words,266,skettrop,claude,claude_authored,real,real,animal,real_animal,,,,,gpt-5.4-nano,GPT,nano,,,,DESCRIBE,173,1153,0,0,1,0,0,1,1,0,7,0,0,0
chess2_gpt_on_claude_words::00267::2efd23a8bd7c,Bestiary Chess,chess2_gpt_on_claude_words,267,throndle,claude,claude_authored,real,real,object,real_object,,,,,gpt-5.4-nano,GPT,nano,,,,DESCRIBE,83,511,0,0,0,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00268::d0019b129576,Bestiary Chess,chess2_gpt_on_claude_words,268,snavellith,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,276,1580,1,0,0,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00269::1ebbe70b3ec3,Bestiary Chess,chess2_gpt_on_claude_words,269,snavellith,claude,claude_authored,real,real,object,real_object,,,,,gpt-5.4-nano,GPT,nano,,,,DEFLECT,112,627,1,1,1,0,0,0,0,0,0,0,0,0
chess2_gpt_on_claude_words::00270::313872e60bc1,Bestiary Chess,chess2_gpt_on_claude_words,270,quasplint,claude,claude_authored,real,real,idea,real_idea,,,,,gpt-5.4-mini,GPT,mini,,,,DEFLECT,176,1144,0,1,1,0,0,0,1,0,11,0,0,0
chess2_gpt_on_claude_words::00271::9557ad1fa6b7,Bestiary Chess,chess2_gpt_on_claude_words,271,quasplint,claude,claude_authored,neutral,,,neutral,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,119,783,1,0,1,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00272::fddc2623d39d,Bestiary Chess,chess2_gpt_on_claude_words,272,quasplint,claude,claude_authored,type,type of,object,type_of_object,,,,,gpt-5.4-nano,GPT,nano,,,,DEFLECT,123,776,0,1,1,0,0,0,1,0,3,0,0,0
chess2_gpt_on_claude_words::00273::05cd485df262,Bestiary Chess,chess2_gpt_on_claude_words,273,yondrick,claude,claude_authored,imaginary,imaginary,idea,imaginary_idea,,,,,gpt-5.4,GPT,main,,,,HYBRID,137,813,1,0,1,0,0,0,1,1,4,0,1,0
chess2_gpt_on_claude_words::00274::3710b246f2cb,Bestiary Chess,chess2_gpt_on_claude_words,274,mibblewax,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4-nano,GPT,nano,,,,DESCRIBE,211,1129,0,0,0,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00275::11bbe5d5a926,Bestiary Chess,chess2_gpt_on_claude_words,275,quasplint,claude,claude_authored,imaginary,imaginary,animal,imaginary_animal,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,294,1791,1,0,0,0,0,0,1,0,8,5,0,0
chess2_gpt_on_claude_words::00276::97cd6c71e162,Bestiary Chess,chess2_gpt_on_claude_words,276,phlinder,claude,claude_authored,real,real,object,real_object,,,,,gpt-5.4,GPT,main,,,,DEFLECT,115,711,1,1,1,0,0,0,0,0,11,0,0,0
chess2_gpt_on_claude_words::00277::c04d130970e2,Bestiary Chess,chess2_gpt_on_claude_words,277,skettrop,claude,claude_authored,imaginary,imaginary,animal,imaginary_animal,,,,,gpt-5.4,GPT,main,,,,DESCRIBE,156,940,0,0,0,0,0,0,1,0,5,0,0,0
chess2_gpt_on_claude_words::00278::a7436cc67165,Bestiary Chess,chess2_gpt_on_claude_words,278,gribbock,claude,claude_authored,type,type of,animal,type_of_animal,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,138,846,1,0,1,0,0,0,1,0,8,0,0,0
chess2_gpt_on_claude_words::00279::ae63c3402252,Bestiary Chess,chess2_gpt_on_claude_words,279,tworbick,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,304,1699,1,0,1,0,0,0,1,0,11,4,0,0
chess2_gpt_on_claude_words::00280::f1e318f683d9,Bestiary Chess,chess2_gpt_on_claude_words,280,vurnplick,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,245,1340,1,0,1,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00281::c09abf893ba3,Bestiary Chess,chess2_gpt_on_claude_words,281,vurnplick,claude,claude_authored,imaginary,imaginary,animal,imaginary_animal,,,,,gpt-5.4,GPT,main,,,,DESCRIBE,175,1009,0,0,0,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00282::d6e74594c9df,Bestiary Chess,chess2_gpt_on_claude_words,282,snavellith,claude,claude_authored,imaginary,imaginary,idea,imaginary_idea,,,,,gpt-5.4,GPT,main,,,,HYBRID,158,995,1,0,1,0,0,0,1,1,5,0,1,0
chess2_gpt_on_claude_words::00283::cb607ef1200b,Bestiary Chess,chess2_gpt_on_claude_words,283,frumberlick,claude,claude_authored,real,real,idea,real_idea,,,,,gpt-5.4-nano,GPT,nano,,,,DEFLECT,250,1573,0,1,1,0,0,0,0,0,12,4,0,0
chess2_gpt_on_claude_words::00284::dff684681f45,Bestiary Chess,chess2_gpt_on_claude_words,284,ningletraft,claude,claude_authored,type,type of,idea,type_of_idea,,,,,gpt-5.4,GPT,main,,,,HYBRID,191,1212,1,0,1,0,0,0,1,1,10,3,1,0
chess2_gpt_on_claude_words::00285::f62d2c07878b,Bestiary Chess,chess2_gpt_on_claude_words,285,ningletraft,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,183,1090,1,0,1,0,0,0,1,0,5,0,0,0
chess2_gpt_on_claude_words::00286::b9932c0bba11,Bestiary Chess,chess2_gpt_on_claude_words,286,mibblewax,claude,claude_authored,neutral,,,neutral,,,,,gpt-5.4,GPT,main,,,,HYBRID,123,721,1,0,1,0,0,0,1,1,4,0,1,0
chess2_gpt_on_claude_words::00287::f5876a3a6bba,Bestiary Chess,chess2_gpt_on_claude_words,287,vurnplick,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4,GPT,main,,,,HYBRID,271,1580,1,0,0,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00288::45034c8d8405,Bestiary Chess,chess2_gpt_on_claude_words,288,phlinder,claude,claude_authored,real,real,object,real_object,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,89,486,1,1,1,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00289::f7a6af420458,Bestiary Chess,chess2_gpt_on_claude_words,289,drempwick,claude,claude_authored,imaginary,imaginary,animal,imaginary_animal,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,269,1576,1,0,0,0,0,0,1,0,7,0,0,0
chess2_gpt_on_claude_words::00290::75ac27278bb4,Bestiary Chess,chess2_gpt_on_claude_words,290,quasplint,claude,claude_authored,real,real,animal,real_animal,,,,,gpt-5.4-mini,GPT,mini,DEFLECT,DEFLECT,1,HYBRID,97,533,1,1,1,0,0,0,1,0,3,0,0,0
chess2_gpt_on_claude_words::00291::739d6d88ca7f,Bestiary Chess,chess2_gpt_on_claude_words,291,whamberish,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4-nano,GPT,nano,,,,DESCRIBE,303,1632,0,0,0,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00292::f9c931123250,Bestiary Chess,chess2_gpt_on_claude_words,292,quasplint,claude,claude_authored,type,type of,object,type_of_object,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,96,666,1,0,1,0,0,0,1,1,5,0,1,0
chess2_gpt_on_claude_words::00293::624ff3cc8e88,Bestiary Chess,chess2_gpt_on_claude_words,293,spofflund,claude,claude_authored,type,type of,object,type_of_object,,,,,gpt-5.4,GPT,main,,,,HYBRID,203,1287,1,0,1,0,0,0,1,1,14,0,1,0
chess2_gpt_on_claude_words::00294::b7ab6d236ea3,Bestiary Chess,chess2_gpt_on_claude_words,294,kreddlemot,claude,claude_authored,imaginary,imaginary,animal,imaginary_animal,,,,,gpt-5.4-mini,GPT,mini,,,,DESCRIBE,184,1044,0,0,0,0,0,0,1,0,3,0,0,0
chess2_gpt_on_claude_words::00295::5dee11f469a3,Bestiary Chess,chess2_gpt_on_claude_words,295,blissterveen,claude,claude_authored,type,type of,animal,type_of_animal,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,145,863,1,0,1,0,0,0,1,0,5,0,0,0
chess2_gpt_on_claude_words::00296::1fb56283b1d4,Bestiary Chess,chess2_gpt_on_claude_words,296,skettrop,claude,claude_authored,type,type of,object,type_of_object,,,,,gpt-5.4,GPT,main,,,,HYBRID,134,728,1,1,1,0,0,0,1,1,7,0,1,0
chess2_gpt_on_claude_words::00297::f4bea64e390b,Bestiary Chess,chess2_gpt_on_claude_words,297,tworbick,claude,claude_authored,imaginary,imaginary,animal,imaginary_animal,,,,,gpt-5.4,GPT,main,,,,HYBRID,183,1099,1,0,0,0,0,0,1,0,5,0,0,0
chess2_gpt_on_claude_words::00298::dfb660190b42,Bestiary Chess,chess2_gpt_on_claude_words,298,crumthorpe,claude,claude_authored,real,real,object,real_object,,,,,gpt-5.4-mini,GPT,mini,,,,DEFLECT,78,420,0,1,1,0,0,0,0,0,4,0,0,0
chess2_gpt_on_claude_words::00299::5ae8c27839af,Bestiary Chess,chess2_gpt_on_claude_words,299,gribbock,claude,claude_authored,real,real,idea,real_idea,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,248,1571,1,1,1,0,0,0,1,0,4,2,0,0
chess2_gpt_on_claude_words::00300::c2b4434e8aab,Bestiary Chess,chess2_gpt_on_claude_words,300,snavellith,claude,claude_authored,type,type of,animal,type_of_animal,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,121,771,1,0,0,0,0,0,1,0,4,0,0,0
chess2_gpt_on_claude_words::00301::e25db037bd04,Bestiary Chess,chess2_gpt_on_claude_words,301,spofflund,claude,claude_authored,imaginary,imaginary,animal,imaginary_animal,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,275,1620,1,0,1,0,0,0,1,0,0,3,0,0
chess2_gpt_on_claude_words::00302::fbf4d31769b7,Bestiary Chess,chess2_gpt_on_claude_words,302,drempwick,claude,claude_authored,neutral,,,neutral,,,,,gpt-5.4-mini,GPT,mini,,,,DEFLECT,132,759,1,1,1,0,0,0,0,1,7,0,1,0
chess2_gpt_on_claude_words::00303::4a2a7c600fb8,Bestiary Chess,chess2_gpt_on_claude_words,303,tworbick,claude,claude_authored,type,type of,object,type_of_object,,,,,gpt-5.4-nano,GPT,nano,,,,DEFLECT,90,524,1,0,0,0,0,0,0,0,0,0,0,0
chess2_gpt_on_claude_words::00304::d6680cb5c75e,Bestiary Chess,chess2_gpt_on_claude_words,304,frumberlick,claude,claude_authored,type,type of,object,type_of_object,,,,,gpt-5.4-nano,GPT,nano,,,,DESCRIBE,118,721,0,0,0,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00305::ef67ff30bda8,Bestiary Chess,chess2_gpt_on_claude_words,305,plindle,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4-nano,GPT,nano,,,,DESCRIBE,256,1514,0,0,1,0,0,0,1,0,2,0,0,0
chess2_gpt_on_claude_words::00306::c7243df88989,Bestiary Chess,chess2_gpt_on_claude_words,306,blissterveen,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4,GPT,main,,,,HYBRID,198,1264,1,0,1,0,0,0,1,0,6,0,0,0
chess2_gpt_on_claude_words::00307::2dd6a8df817e,Bestiary Chess,chess2_gpt_on_claude_words,307,quasplint,claude,claude_authored,type,type of,object,type_of_object,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,117,679,1,1,1,0,0,0,1,0,4,0,0,0
chess2_gpt_on_claude_words::00308::d106b986070e,Bestiary Chess,chess2_gpt_on_claude_words,308,drempwick,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,205,1244,1,0,1,0,0,0,1,0,14,0,0,0
chess2_gpt_on_claude_words::00309::13b3d7682f3a,Bestiary Chess,chess2_gpt_on_claude_words,309,glemspoke,claude,claude_authored,real,real,animal,real_animal,,,,,gpt-5.4-nano,GPT,nano,,,,DEFLECT,59,318,1,0,1,0,0,0,0,0,0,0,0,0
chess2_gpt_on_claude_words::00310::4b018fc21929,Bestiary Chess,chess2_gpt_on_claude_words,310,ningletraft,claude,claude_authored,type,type of,object,type_of_object,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,216,1293,1,0,1,0,0,0,0,0,3,0,0,0
chess2_gpt_on_claude_words::00311::3e35b7acf2ed,Bestiary Chess,chess2_gpt_on_claude_words,311,skettrop,claude,claude_authored,type,type of,idea,type_of_idea,,,,,gpt-5.4-mini,GPT,mini,,,,DESCRIBE,158,946,0,0,1,0,0,0,1,1,4,0,1,0
chess2_gpt_on_claude_words::00312::029ee61368a6,Bestiary Chess,chess2_gpt_on_claude_words,312,throndle,claude,claude_authored,imaginary,imaginary,animal,imaginary_animal,,,,,gpt-5.4-mini,GPT,mini,,,,DESCRIBE,175,1010,0,0,1,0,0,0,1,1,11,0,0,0
chess2_gpt_on_claude_words::00313::73b0fa6de35a,Bestiary Chess,chess2_gpt_on_claude_words,313,vurnplick,claude,claude_authored,type,type of,idea,type_of_idea,,,,,gpt-5.4,GPT,main,,,,DESCRIBE,148,895,0,0,0,0,0,0,1,1,4,0,1,0
chess2_gpt_on_claude_words::00314::3207d67db65c,Bestiary Chess,chess2_gpt_on_claude_words,314,skettrop,claude,claude_authored,type,type of,animal,type_of_animal,,,,,gpt-5.4,GPT,main,,,,DESCRIBE,143,827,0,0,1,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00315::0259114d7ea2,Bestiary Chess,chess2_gpt_on_claude_words,315,snavellith,claude,claude_authored,real,real,idea,real_idea,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,142,871,1,0,1,0,0,0,1,0,4,0,0,0
chess2_gpt_on_claude_words::00316::90a886ecd03d,Bestiary Chess,chess2_gpt_on_claude_words,316,spofflund,claude,claude_authored,imaginary,imaginary,idea,imaginary_idea,,,,,gpt-5.4-nano,GPT,nano,,,,DESCRIBE,209,1263,0,0,1,0,0,0,0,0,4,0,0,0
chess2_gpt_on_claude_words::00317::6441b11a8e0f,Bestiary Chess,chess2_gpt_on_claude_words,317,mibblewax,claude,claude_authored,type,type of,object,type_of_object,,,,,gpt-5.4,GPT,main,,,,DESCRIBE,171,975,0,0,0,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00318::28bd80de8961,Bestiary Chess,chess2_gpt_on_claude_words,318,spofflund,claude,claude_authored,imaginary,imaginary,idea,imaginary_idea,,,,,gpt-5.4,GPT,main,,,,HYBRID,247,1487,1,0,1,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00319::2c92c9055488,Bestiary Chess,chess2_gpt_on_claude_words,319,plindle,claude,claude_authored,type,type of,object,type_of_object,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,119,723,1,0,1,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00320::757a5626148b,Bestiary Chess,chess2_gpt_on_claude_words,320,yondrick,claude,claude_authored,type,type of,idea,type_of_idea,,,,,gpt-5.4-nano,GPT,nano,,,,DEFLECT,126,766,0,1,1,0,0,0,1,0,4,0,0,0
chess2_gpt_on_claude_words::00321::8e30c9e0fc4a,Bestiary Chess,chess2_gpt_on_claude_words,321,kreddlemot,claude,claude_authored,real,real,object,real_object,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,93,533,1,1,1,0,0,0,1,0,3,0,0,0
chess2_gpt_on_claude_words::00322::4b03abe2af9b,Bestiary Chess,chess2_gpt_on_claude_words,322,phlinder,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,187,1132,1,0,1,0,0,0,1,0,8,0,0,0
chess2_gpt_on_claude_words::00323::d50a4eb61206,Bestiary Chess,chess2_gpt_on_claude_words,323,throndle,claude,claude_authored,imaginary,imaginary,animal,imaginary_animal,,,,,gpt-5.4-nano,GPT,nano,,,,DESCRIBE,283,1591,0,0,0,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00324::1aa52987fd65,Bestiary Chess,chess2_gpt_on_claude_words,324,ningletraft,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,171,1054,1,0,0,0,0,0,1,0,5,0,0,0
chess2_gpt_on_claude_words::00325::0144530a8af9,Bestiary Chess,chess2_gpt_on_claude_words,325,blissterveen,claude,claude_authored,type,type of,idea,type_of_idea,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,113,673,1,1,1,0,0,0,1,0,3,0,0,0
chess2_gpt_on_claude_words::00326::c16bd6cfac49,Bestiary Chess,chess2_gpt_on_claude_words,326,plindle,claude,claude_authored,real,real,animal,real_animal,,,,,gpt-5.4,GPT,main,DEFLECT,DEFLECT,1,DEFLECT,89,530,1,1,1,0,0,1,0,0,7,0,0,0
chess2_gpt_on_claude_words::00327::c7f99bfa3289,Bestiary Chess,chess2_gpt_on_claude_words,327,throndle,claude,claude_authored,real,real,idea,real_idea,,,,,gpt-5.4,GPT,main,,,,DEFLECT,157,960,1,1,1,0,0,0,0,0,11,0,0,0
chess2_gpt_on_claude_words::00328::ca20ae66616c,Bestiary Chess,chess2_gpt_on_claude_words,328,gribbock,claude,claude_authored,type,type of,animal,type_of_animal,,,,,gpt-5.4,GPT,main,,,,HYBRID,68,386,1,1,1,0,0,0,1,0,3,0,0,0
chess2_gpt_on_claude_words::00329::66ee7f08f541,Bestiary Chess,chess2_gpt_on_claude_words,329,spofflund,claude,claude_authored,real,real,animal,real_animal,,,,,gpt-5.4-mini,GPT,mini,,,,DEFLECT,122,678,0,1,1,0,0,1,1,0,5,0,0,0
chess2_gpt_on_claude_words::00330::e504eba90f3f,Bestiary Chess,chess2_gpt_on_claude_words,330,snavellith,claude,claude_authored,type,type of,idea,type_of_idea,,,,,gpt-5.4,GPT,main,,,,DESCRIBE,185,1167,0,0,0,0,0,0,1,0,6,0,0,0
chess2_gpt_on_claude_words::00331::5bcac0e6df1b,Bestiary Chess,chess2_gpt_on_claude_words,331,snavellith,claude,claude_authored,real,real,animal,real_animal,,,,,gpt-5.4-nano,GPT,nano,,,,DEFLECT,126,739,1,1,1,0,0,1,0,0,2,0,0,0
chess2_gpt_on_claude_words::00332::506bc09e171b,Bestiary Chess,chess2_gpt_on_claude_words,332,snavellith,claude,claude_authored,type,type of,animal,type_of_animal,,,,,gpt-5.4-mini,GPT,mini,,,,DESCRIBE,167,1009,0,0,0,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00333::eb48112d2724,Bestiary Chess,chess2_gpt_on_claude_words,333,frumberlick,claude,claude_authored,type,type of,idea,type_of_idea,,,,,gpt-5.4-nano,GPT,nano,,,,DEFLECT,79,469,0,0,0,0,0,0,0,0,0,0,0,0
chess2_gpt_on_claude_words::00334::bf9025862095,Bestiary Chess,chess2_gpt_on_claude_words,334,frumberlick,claude,claude_authored,type,type of,animal,type_of_animal,,,,,gpt-5.4,GPT,main,,,,DESCRIBE,158,936,0,0,1,0,0,0,1,0,2,0,0,0
chess2_gpt_on_claude_words::00335::6617307faf07,Bestiary Chess,chess2_gpt_on_claude_words,335,vurnplick,claude,claude_authored,real,real,object,real_object,,,,,gpt-5.4-mini,GPT,mini,,,,DEFLECT,63,348,1,1,1,0,0,1,0,0,0,0,0,0
chess2_gpt_on_claude_words::00336::5d7048f9fe42,Bestiary Chess,chess2_gpt_on_claude_words,336,mibblewax,claude,claude_authored,real,real,idea,real_idea,,,,,gpt-5.4,GPT,main,,,,DEFLECT,133,791,1,1,1,0,0,1,0,0,6,0,0,0
chess2_gpt_on_claude_words::00337::e87db10db134,Bestiary Chess,chess2_gpt_on_claude_words,337,blissterveen,claude,claude_authored,imaginary,imaginary,animal,imaginary_animal,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,146,816,1,0,0,0,0,0,1,0,4,0,0,0
chess2_gpt_on_claude_words::00338::d9334782c2ad,Bestiary Chess,chess2_gpt_on_claude_words,338,gribbock,claude,claude_authored,imaginary,imaginary,idea,imaginary_idea,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,297,1720,1,0,0,0,0,0,1,0,3,0,0,0
chess2_gpt_on_claude_words::00339::eb4f1c893555,Bestiary Chess,chess2_gpt_on_claude_words,339,drempwick,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4-mini,GPT,mini,,,,HYBRID,198,1111,1,0,1,0,0,0,1,0,6,0,0,0
chess2_gpt_on_claude_words::00340::125eedebb263,Bestiary Chess,chess2_gpt_on_claude_words,340,tworbick,claude,claude_authored,type,type of,idea,type_of_idea,,,,,gpt-5.4,GPT,main,,,,DESCRIBE,183,1105,0,0,0,0,0,0,1,1,11,0,1,0
chess2_gpt_on_claude_words::00341::523146e6ae42,Bestiary Chess,chess2_gpt_on_claude_words,341,whamberish,claude,claude_authored,real,real,animal,real_animal,,,,,gpt-5.4-mini,GPT,mini,,,,DEFLECT,119,680,0,1,1,0,0,0,1,1,0,0,1,0
chess2_gpt_on_claude_words::00342::337fd8f795b9,Bestiary Chess,chess2_gpt_on_claude_words,342,kreddlemot,claude,claude_authored,imaginary,imaginary,object,imaginary_object,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,249,1419,1,0,0,0,0,0,1,0,0,0,0,0
chess2_gpt_on_claude_words::00343::0c32ee6481cf,Bestiary Chess,chess2_gpt_on_claude_words,343,quasplint,claude,claude_authored,type,type of,idea,type_of_idea,,,,,gpt-5.4-nano,GPT,nano,,,,HYBRID,163,994,1,1,1,0,0,0,1,0,4,1,0,0
